pr,url,art,pfadImReview,auditZuordnung,zuordnungTyp,threadId,isResolved,technischerStatus,fixCommit,testOderGegenbeleg,kurztext,abschlussgruppe,abschlussstatus,abschlussnachweis
902,https://github.com/Sturmi77/correlcore/pull/902#pullrequestreview-5201216885,Review/Antwort,,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,,PR#902:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/902#pullrequestreview-5201216885 | AUD-01 -> A01 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
902,https://github.com/Sturmi77/correlcore/pull/902#discussion_r4008134411,Inline,apps/web/src/lib/components/entries/TagPicker.svelte,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86iOMGb,true,offen – Fix/Regressionstest prüfen,,,"Confirmed — `get_tag_heatmap` applies `analytics_tag_predicate` (`tag_service.py:291`), so a tag with `include_in_analytics=false` is omitted from the ""Recently used"" row even if u",PR#902:historical-inline,historischer Inline-Kontext; in AUD-01 / A01 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
902,https://github.com/Sturmi77/correlcore/pull/902#pullrequestreview-5201217476,Review/Antwort,,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,,PR#902:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/902#pullrequestreview-5201217476 | AUD-01 -> A01 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
902,https://github.com/Sturmi77/correlcore/pull/902#discussion_r4008224153,Inline,apps/web/src/lib/components/entries/TagPicker.svelte,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86iOMGb,true,offen – Fix/Regressionstest prüfen,,,"Addressed in `33d1e43` (author opted to fix). `get_tag_heatmap` now takes an opt-in `include_non_analytics` mode: when set it uses `active_tag_predicate` (visible/hidden-aware, no",PR#902:historical-inline,historischer Inline-Kontext; in AUD-01 / A01 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
902,https://github.com/Sturmi77/correlcore/pull/902#pullrequestreview-5201317119,Review/Antwort,,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,,PR#902:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/902#pullrequestreview-5201317119 | AUD-01 -> A01 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
902,https://github.com/Sturmi77/correlcore/pull/902#pullrequestreview-5201339304,Review/Antwort,,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,<!-- CURSOR_AUTOMATION_ID: 8040bfce-1dbd-47b2-9b9d-3569b54c343f | RUN_ID: bc-946387e0-e05b-4ecb-ac30-c22cd34023c3 --> ## Risk assessment: Medium Re-evaluated on `ee297188` (synchro,PR#902:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/902#pullrequestreview-5201339304 | AUD-01 -> A01 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#discussion_r4002640484,Inline,backend/app/services/marker_tag_backfill_service.py,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86iAbuL,true,offen – Fix/Regressionstest prüfen,,,"<!-- CURSOR_AUTOMATION_ID: 8040bfce-1dbd-47b2-9b9d-3569b54c343f | RUN_ID: bc-ae644f54-48d2-4382-8aeb-7ecdbdccc90d --> Custom tags are created here, *before* the cap trim below (`le",PR#900:historical-inline,historischer Inline-Kontext; in AUD-01 / A01 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194471744,Review/Antwort,,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,"<details> <summary>Stale comment</summary> <blockquote> ## Risk assessment: **Medium-High** — review required, not self-approved Assessed from the diff only (6 files, +839/−3). Aut",PR#900:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194471744 | AUD-01 -> A01 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#discussion_r4002674284,Inline,backend/app/services/marker_tag_backfill_service.py,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86iAhJp,true,offen – Fix/Regressionstest prüfen,,,"**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub></sub> Commit user batches before processing the next** In the default all-user run, every call to `",PR#900:historical-inline,historischer Inline-Kontext; in AUD-01 / A01 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#discussion_r4002674290,Inline,backend/app/services/marker_tag_backfill_service.py,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86iAhJu,true,offen – Fix/Regressionstest prüfen,,,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub></sub> Isolate tag-conflict recovery in a savepoint** If another request creates the same custom slu,PR#900:historical-inline,historischer Inline-Kontext; in AUD-01 / A01 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#discussion_r4002674295,Inline,backend/app/services/marker_tag_backfill_service.py,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86iAhJy,true,offen – Fix/Regressionstest prüfen,,,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub></sub> Include reversibly disabled users in the one-off backfill** The default run permanently skips,PR#900:historical-inline,historischer Inline-Kontext; in AUD-01 / A01 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#discussion_r4002674299,Inline,backend/app/services/marker_tag_backfill_service.py,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86iAhJ1,false,offen – Fix/Regressionstest prüfen,,,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub></sub> Serialize the additive merge with concurrent tag edits** If a user removes or replaces an ent,PR#900:historical-inline,historischer Inline-Kontext; in AUD-01 / A01 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#discussion_r4002674303,Inline,backend/app/services/marker_tag_backfill_service.py,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86iAhJ2,true,offen – Fix/Regressionstest prüfen,,,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub></sub> Check entry capacity before creating custom tags** When a marker needs a new custom tag but i,PR#900:historical-inline,historischer Inline-Kontext; in AUD-01 / A01 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194524140,Review/Antwort,,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,### 💡 Codex Review Here are some automated review suggestions for this pull request. **Reviewed commit:** `e8c970365b` <details> <summary>ℹ️ About Codex in GitHub</summary> <br/>,PR#900:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194524140 | AUD-01 -> A01 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#discussion_r4002836864,Inline,backend/app/services/marker_tag_backfill_service.py,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86iA7xX,true,offen – Fix/Regressionstest prüfen,,,<!-- CURSOR_AUTOMATION_ID: 8040bfce-1dbd-47b2-9b9d-3569b54c343f | RUN_ID: bc-0e037339-09d0-464b-999a-287abbbc4c4c --> Still open after this push: custom tags are created here *befo,PR#900:historical-inline,historischer Inline-Kontext; in AUD-01 / A01 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194789090,Review/Antwort,,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,"<details> <summary>Stale comment</summary> <blockquote> ## Risk assessment (re-eval after sync): **Medium-High** — review required, not self-approved Latest commit `638c00e` is **t",PR#900:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194789090 | AUD-01 -> A01 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#discussion_r4002866628,Inline,backend/app/services/marker_tag_backfill_service.py,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86iAbuL,true,offen – Fix/Regressionstest prüfen,,,"Fixed in b789c8e. Custom-tag creation is now gated on remaining entry capacity: resolution (no writes) is split from creation, and a marker whose entry is already at `MAX_TAGS_PER_",PR#900:historical-inline,historischer Inline-Kontext; in AUD-01 / A01 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194825493,Review/Antwort,,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,,PR#900:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194825493 | AUD-01 -> A01 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#discussion_r4002866872,Inline,backend/app/services/marker_tag_backfill_service.py,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86iAhJ2,true,offen – Fix/Regressionstest prüfen,,,Fixed in b789c8e (same change as the Cursor thread above): the tag is created only when the entry has a free slot. On a full entry the marker is skipped (`skipped_over_cap`) and no,PR#900:historical-inline,historischer Inline-Kontext; in AUD-01 / A01 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194825767,Review/Antwort,,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,,PR#900:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194825767 | AUD-01 -> A01 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#discussion_r4002867054,Inline,backend/app/services/marker_tag_backfill_service.py,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86iAhJp,true,offen – Fix/Regressionstest prüfen,,,"Fixed in b789c8e. The real run now commits **per user** (`commit_per_user=True`) rather than once at the end, so no user's `sync_user_revisions` lock is held across the whole backf",PR#900:historical-inline,historischer Inline-Kontext; in AUD-01 / A01 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194825983,Review/Antwort,,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,,PR#900:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194825983 | AUD-01 -> A01 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#discussion_r4002867857,Inline,backend/app/services/marker_tag_backfill_service.py,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86iAhJu,true,offen – Fix/Regressionstest prüfen,,,"Fixed in b789c8e. The `TagConflictError` is no longer swallowed. Because `create_custom_tag` calls `db.rollback()` on the unique violation, catching-and-continuing on the shared tr",PR#900:historical-inline,historischer Inline-Kontext; in AUD-01 / A01 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194826795,Review/Antwort,,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,,PR#900:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194826795 | AUD-01 -> A01 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#discussion_r4002868076,Inline,backend/app/services/marker_tag_backfill_service.py,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86iAhJy,true,offen – Fix/Regressionstest prüfen,,,"Fixed in b789c8e. Enumeration no longer filters on `is_active`/`is_verified`; it selects `DISTINCT user_id FROM entry_note_markers`, so every account with retained markers is conve",PR#900:historical-inline,historischer Inline-Kontext; in AUD-01 / A01 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194827047,Review/Antwort,,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,,PR#900:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194827047 | AUD-01 -> A01 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#discussion_r4002868400,Inline,backend/app/services/marker_tag_backfill_service.py,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",PRRT_kwDOSH3SD86iAhJ1,false,offen – Fix/Regressionstest prüfen,,,"Acknowledged — this is a genuine but narrow race for a run-once op, so handling it by documentation rather than entry-level locking: the backfill is **additive** (it never removes",PR#900:historical-inline,historischer Inline-Kontext; in AUD-01 / A01 übertragen,https://github.com/Sturmi77/correlcore/pull/990 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194827476,Review/Antwort,,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,,PR#900:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194827476 | AUD-01 -> A01 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
900,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194830702,Review/Antwort,,AUD-01,"PR-Kontext, Einzelprüfung A11 offen",,unbekannt/nicht anwendbar,offen – Fix/Regressionstest prüfen,,,"<details> <summary>Stale comment</summary> <blockquote> ## Risk assessment: **Medium-High** — review required, not self-approved Re-evaluated from the latest diff only (`b789c8ed`,",PR#900:review-summary,gebündelte Review-Zusammenfassung; technische Inline-Punkte separat dispositioniert,https://github.com/Sturmi77/correlcore/pull/900#pullrequestreview-5194830702 | AUD-01 -> A01 | https://github.com/Sturmi77/correlcore/issues/977 | https://github.com/Sturmi77/correlcore/pull/991
